"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 07 14:55:37 EEST 2021","Thu Oct 07 14:55:52 EEST 2021","15034","","","","","","_01540053 check that additional attributes and properties are displayed on the form without reopening (document CreditNote)",""
"passed","Thu Oct 07 15:07:47 EEST 2021","Thu Oct 07 15:08:02 EEST 2021","15243","","","","","","_015400677 check that additional attributes and properties are displayed on the form without reopening (document Sales return)",""
"passed","Thu Oct 07 14:58:31 EEST 2021","Thu Oct 07 14:58:44 EEST 2021","12750","","","","","","_01540058 check adding additional properties for Specifications (Catalog_Specifications)",""
"passed","Thu Oct 07 14:59:03 EEST 2021","Thu Oct 07 14:59:21 EEST 2021","18048","","","","","","_015400641 check that additional attributes and properties are displayed on the form without reopening (Catalog_Cash/Bank accounts)",""
"passed","Thu Oct 07 15:01:00 EEST 2021","Thu Oct 07 15:01:13 EEST 2021","13236","","","","","","_015400649 check that additional attributes and properties are displayed on the form without reopening (Catalog_Taxes)",""
"passed","Thu Oct 07 15:12:22 EEST 2021","Thu Oct 07 15:12:42 EEST 2021","19888","","","","","","_015400696 check that additional attributes and properties are displayed on the form without reopening (Catalog_PaymentTypes)",""
"passed","Thu Oct 07 15:06:38 EEST 2021","Thu Oct 07 15:06:55 EEST 2021","17280","","","","","","_015400673 check that additional attributes and properties are displayed on the form without reopening (document Price list)",""
"passed","Thu Oct 07 14:55:06 EEST 2021","Thu Oct 07 14:55:21 EEST 2021","14817","","","","","","_01540051 check that additional attributes and properties are displayed on the form without reopening (document InternalSupplyRequest)",""
"passed","Thu Oct 07 15:05:12 EEST 2021","Thu Oct 07 15:05:28 EEST 2021","16018","","","","","","_015400668 check that additional attributes and properties are displayed on the form without reopening (document Labeling)",""
"passed","Thu Oct 07 15:03:38 EEST 2021","Thu Oct 07 15:03:53 EEST 2021","15826","","","","","","_015400660 check that additional attributes and properties are displayed on the form without reopening (document Cash transfer order)",""
"passed","Thu Oct 07 15:10:03 EEST 2021","Thu Oct 07 15:10:20 EEST 2021","16844","","","","","","_015400687 check that additional attributes and properties are displayed on the form without reopening (document Cash statement)",""
"passed","Thu Oct 07 14:59:21 EEST 2021","Thu Oct 07 14:59:38 EEST 2021","16885","","","","","","_015400642 check that additional attributes and properties are displayed on the form without reopening (Catalog_Companies)",""
"passed","Thu Oct 07 15:03:53 EEST 2021","Thu Oct 07 15:04:07 EEST 2021","13811","","","","","","_015400662 check that additional attributes and properties are displayed on the form without reopening (document Goods receipt)",""
"passed","Thu Oct 07 15:02:32 EEST 2021","Thu Oct 07 15:02:47 EEST 2021","14848","","","","","","_015400656 check that additional attributes and properties are displayed on the form without reopening (document Cash expense)",""
"passed","Thu Oct 07 15:11:48 EEST 2021","Thu Oct 07 15:12:04 EEST 2021","15644","","","","","","_015400694 check that additional attributes and properties are displayed on the form without reopening (Catalog_ItemSegments)",""
"passed","Thu Oct 07 16:10:17 EEST 2021","Thu Oct 07 16:10:31 EEST 2021","14321","","","","","","_1003052 check CustomersAdvancesClosing movements when unpost document and post it back",""
"passed","Thu Oct 07 16:08:49 EEST 2021","Thu Oct 07 16:09:05 EEST 2021","16050","","","","","","_1003002 create CustomersAdvancesClosing",""
"passed","Thu Oct 07 16:09:12 EEST 2021","Thu Oct 07 16:09:25 EEST 2021","13196","","","","","","_1003004 check SI movements when unpost document and post it back (closing by advance)",""
"passed","Thu Oct 07 16:09:32 EEST 2021","Thu Oct 07 16:09:38 EEST 2021","6694","","","","","","_1003014 check SI, Debit note closing by advance (Ap-Ar by partner term, invoice first)",""
"passed","Thu Oct 07 16:09:57 EEST 2021","Thu Oct 07 16:10:17 EEST 2021","19369","","","","","","_1003051 check ignore advance in the SI when post CustomersAdvancesClosing (payment first)",""
"passed","Thu Oct 07 16:05:57 EEST 2021","Thu Oct 07 16:06:05 EEST 2021","7537","","","","","","_1002008 check PI closing by advance (Ap-Ar by partner term, payment first)",""
"passed","Thu Oct 07 16:06:42 EEST 2021","Thu Oct 07 16:07:05 EEST 2021","22180","","","","","","_1002050 check ignore advance in the PI when post VendorsAdvancesClosing (payment first)",""
"passed","Thu Oct 07 16:09:25 EEST 2021","Thu Oct 07 16:09:32 EEST 2021","6309","","","","","","_1003012 check SI closing by advance (Ap-Ar by documents, invoice first)",""
"passed","Thu Oct 07 16:06:05 EEST 2021","Thu Oct 07 16:06:12 EEST 2021","7309","","","","","","_1002012 check PI closing by advance (Ap-Ar by documents, invoice first)",""
"passed","Thu Oct 07 16:06:19 EEST 2021","Thu Oct 07 16:06:42 EEST 2021","22965","","","","","","_1002051 check ignore advance in the PI when post VendorsAdvancesClosing (invoice first)",""
"passed","Thu Oct 07 16:07:05 EEST 2021","Thu Oct 07 16:07:22 EEST 2021","17817","","","","","","_1002052 check VendorsAdvancesClosing movements when unpost document and post it back",""
"passed","Thu Oct 07 16:07:22 EEST 2021","Thu Oct 07 16:08:49 EEST 2021","86897","","","","","","_1003000 preparation (customers advances closing)",""
"passed","Thu Oct 07 16:09:38 EEST 2021","Thu Oct 07 16:09:57 EEST 2021","19112","","","","","","_1003050 check ignore advance in the SI when post CustomersAdvancesClosing (invoice first)",""
"passed","Thu Oct 07 16:05:35 EEST 2021","Thu Oct 07 16:05:43 EEST 2021","7334","","","","","","_1002003 check PI closing by advance (Ap-Ar by documents, payment first)",""
"passed","Thu Oct 07 16:03:41 EEST 2021","Thu Oct 07 16:05:24 EEST 2021","103142","","","","","","_1002000 preparation (vendors advances closing)",""
"passed","Thu Oct 07 16:05:24 EEST 2021","Thu Oct 07 16:05:35 EEST 2021","11387","","","","","","_1002002 create VendorsAdvancesClosing",""
"passed","Thu Oct 07 16:05:43 EEST 2021","Thu Oct 07 16:05:57 EEST 2021","14405","","","","","","_1002004 check PI movements when unpost document and post it back (closing by advance)",""
"passed","Thu Oct 07 16:09:05 EEST 2021","Thu Oct 07 16:09:12 EEST 2021","6752","","","","","","_1003003 check SI closing by advance (Ap-Ar by documents, payment first)",""
"passed","Thu Oct 07 16:06:12 EEST 2021","Thu Oct 07 16:06:19 EEST 2021","7319","","","","","","_1002014 check PI closing by advance (Ap-Ar by partner term, invoice first)",""
"passed","Thu Oct 07 15:13:51 EEST 2021","Thu Oct 07 15:14:34 EEST 2021","42776","","","","","","_1000002 check credit limit when post Sales invoice based on Sales order (Ap-Ar posting detail by documents)",""
"passed","Thu Oct 07 15:16:10 EEST 2021","Thu Oct 07 15:17:18 EEST 2021","67152","","","","","","_1000000 preparation (payment terms)",""
"passed","Thu Oct 07 15:23:34 EEST 2021","Thu Oct 07 15:24:49 EEST 2021","74339","","","","","","_1002003 check Aging tab in the Purchase invoice",""
"passed","Thu Oct 07 15:16:00 EEST 2021","Thu Oct 07 15:16:10 EEST 2021","10376","","","","","","_999999 close TestClient session",""
"passed","Thu Oct 07 15:25:32 EEST 2021","Thu Oct 07 15:25:44 EEST 2021","12591","","","","","","_1002020 create Credit note and check Aging register movements",""
"passed","Thu Oct 07 15:17:31 EEST 2021","Thu Oct 07 15:19:03 EEST 2021","92234","","","","","","_1000003 create Sales invoice and check Aging tab",""
"passed","Thu Oct 07 15:17:18 EEST 2021","Thu Oct 07 15:17:23 EEST 2021","5687","","","","","","_1000001 filling in payment terms",""
"passed","Thu Oct 07 15:13:43 EEST 2021","Thu Oct 07 15:13:51 EEST 2021","8207","","","","","","_1000001 filling in credit limit in the Partner term",""
"passed","Thu Oct 07 15:25:57 EEST 2021","Thu Oct 07 15:27:14 EEST 2021","77198","","","","","","_1020050 check the offset of Purchase invoice advance (type of settlement by documents)",""
"passed","Thu Oct 07 15:25:12 EEST 2021","Thu Oct 07 15:25:32 EEST 2021","19886","","","","","","_1002015 create Bank payment and check Aging register movements",""
"passed","Thu Oct 07 15:20:19 EEST 2021","Thu Oct 07 15:22:34 EEST 2021","135350","","","","","","_1000050 check the offset of Sales invoice advance (type of settlement by documents)",""
"passed","Thu Oct 07 15:19:03 EEST 2021","Thu Oct 07 15:19:26 EEST 2021","23560","","","","","","_1000009 create Cash receipt and check Aging register movements",""
"passed","Thu Oct 07 15:19:51 EEST 2021","Thu Oct 07 15:20:05 EEST 2021","14010","","","","","","_1000020 create Credit note and check Aging register movements",""
"passed","Thu Oct 07 15:24:49 EEST 2021","Thu Oct 07 15:25:12 EEST 2021","22993","","","","","","_1002009 create Cash payment and check Aging register movements",""
"passed","Thu Oct 07 15:23:25 EEST 2021","Thu Oct 07 15:23:34 EEST 2021","9180","","","","","","_1002002 filling in payment terms in the Partner term",""
"passed","Thu Oct 07 15:20:05 EEST 2021","Thu Oct 07 15:20:19 EEST 2021","14023","","","","","","_1000030 create Debit note and check Aging register movements",""
"passed","Thu Oct 07 15:19:26 EEST 2021","Thu Oct 07 15:19:51 EEST 2021","24587","","","","","","_1000015 create Bank receipt and check Aging register movements",""
"passed","Thu Oct 07 15:17:23 EEST 2021","Thu Oct 07 15:17:31 EEST 2021","7322","","","","","","_1000002 filling in payment terms in the Partner term",""
"passed","Thu Oct 07 15:22:34 EEST 2021","Thu Oct 07 15:23:25 EEST 2021","50855","","","","","","_1002000 preparation (vendors aging)",""
"passed","Thu Oct 07 15:25:44 EEST 2021","Thu Oct 07 15:25:57 EEST 2021","12800","","","","","","_1020030 create Debit note and check Aging register movements",""
"passed","Thu Oct 07 15:11:01 EEST 2021","Thu Oct 07 15:13:43 EEST 2021","161124","","","","","","_1000000 preparation (credit limit)",""
"passed","Thu Oct 07 15:14:34 EEST 2021","Thu Oct 07 15:16:00 EEST 2021","86469","","","","","","_1000003 check credit limit when post	Sales invoice based in Shipment confirmation (Ap-Ar posting detail by partner term)",""
"passed","Thu Oct 07 14:39:31 EEST 2021","Thu Oct 07 14:39:39 EEST 2021","7644","","","","","","_050011 check currency selection in Cash receipt document in case the currency is specified in the account",""
"passed","Thu Oct 07 14:51:20 EEST 2021","Thu Oct 07 14:51:38 EEST 2021","17682","","","","","","_053004 check the filter by bank accounts (the choice of Cash/Bank accounts is not available) + filling in currency from the bank account in Bank payment document",""
"passed","Thu Oct 07 14:48:47 EEST 2021","Thu Oct 07 14:48:55 EEST 2021","8210","","","","","","_052013 check the display of details on the form Bank receipt with the type of operation Payment from customer",""
"passed","Thu Oct 07 14:48:17 EEST 2021","Thu Oct 07 14:48:30 EEST 2021","12415","","","","","","_052007 check legal name filter in tabular part in document Bank Receipt",""
"passed","Thu Oct 07 14:48:10 EEST 2021","Thu Oct 07 14:48:13 EEST 2021","3461","","","","","","_052005 check input Description in the document Bank Receipt",""
"passed","Thu Oct 07 14:51:38 EEST 2021","Thu Oct 07 14:51:41 EEST 2021","3061","","","","","","_053005 check input Description in the document Bank payment",""
"passed","Thu Oct 07 14:39:52 EEST 2021","Thu Oct 07 14:39:59 EEST 2021","6969","","","","","","_050015 check the display of details on the form Cash receipt with the type of operation Cash transfer",""
"passed","Thu Oct 07 14:52:04 EEST 2021","Thu Oct 07 14:52:10 EEST 2021","6090","","","","","","_053011 check currency selection in Bank payment document in case the currency is specified in the account",""
"passed","Thu Oct 07 14:48:30 EEST 2021","Thu Oct 07 14:48:40 EEST 2021","10538","","","","","","_052008 check partner filter in tabular part in document Bank Receipt",""
"passed","Thu Oct 07 14:45:20 EEST 2021","Thu Oct 07 14:45:28 EEST 2021","8207","","","","","","_051014 check the display of details on the form Cash payment with the type of operation Cash transfer order",""
"passed","Thu Oct 07 14:47:50 EEST 2021","Thu Oct 07 14:48:10 EEST 2021","19692","","","","","","_052004 check the filter by bank accounts (the choice of Cash/Bank accounts is not available) + filling in currency from the bank account in Bank Receipt document",""
"passed","Thu Oct 07 14:52:10 EEST 2021","Thu Oct 07 14:52:17 EEST 2021","6803","","","","","","_053013 check the display of details on the form Bank payment with the type of operation Payment to the vendor",""
"passed","Thu Oct 07 14:40:02 EEST 2021","Thu Oct 07 14:42:08 EEST 2021","125385","","","","","","_051001 preparation (Cash payment)",""
"passed","Thu Oct 07 14:45:12 EEST 2021","Thu Oct 07 14:45:20 EEST 2021","8222","","","","","","_051013 check the display of details on the form Cash payment with the type of operation Currency exchange",""
"passed","Thu Oct 07 14:38:33 EEST 2021","Thu Oct 07 14:38:48 EEST 2021","15775","","","","","","_050003 filter check by own companies in the document Cash receipt",""
"passed","Thu Oct 07 14:52:17 EEST 2021","Thu Oct 07 14:52:24 EEST 2021","7154","","","","","","_053015 check the display of details on the form Bank payment with the type of operation Cash transfer",""
"passed","Thu Oct 07 14:37:06 EEST 2021","Thu Oct 07 14:38:33 EEST 2021","86767","","","","","","_050001 create Cash receipt (independently)",""
"passed","Thu Oct 07 14:49:15 EEST 2021","Thu Oct 07 14:50:03 EEST 2021","48442","","","","","","_053000 preparation (Bank payment)",""
"passed","Thu Oct 07 14:39:59 EEST 2021","Thu Oct 07 14:40:02 EEST 2021","3022","","","","","","_300513 check connection to CashReceipt report ""Related documents""",""
"passed","Thu Oct 07 14:46:35 EEST 2021","Thu Oct 07 14:47:33 EEST 2021","57811","","","","","","_052001 create Bank receipt (independently)",""
"passed","Thu Oct 07 14:50:03 EEST 2021","Thu Oct 07 14:50:15 EEST 2021","11912","","","","","","_053001 create Bank payment based on Purchase invoice",""
"passed","Thu Oct 07 14:39:10 EEST 2021","Thu Oct 07 14:39:20 EEST 2021","9340","","","","","","_050007 check legal name filter in tabular part in document Cash receipt",""
"passed","Thu Oct 07 14:45:28 EEST 2021","Thu Oct 07 14:45:31 EEST 2021","3370","","","","","","_300512 check connection to CashPayment report ""Related documents""",""
"passed","Thu Oct 07 14:48:40 EEST 2021","Thu Oct 07 14:48:47 EEST 2021","6911","","","","","","_052011 check currency selection in Bank receipt document in case the currency is specified in the account",""
