"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"Internal","_0500 Cash management","_051010 check currency selection in Cash payment document in case the currency is specified in the account","0","0","1","0","0"
"Internal","_0500 Cash management","_052014 check the display of details on the form Bank receipt with the type of operation Currency exchange","0","0","1","0","0"
"Internal","_0905 Barcodes","_090501 barcode registry entry","0","0","1","0","0"
"Internal","_0905 Barcodes","_090502 check barcode display by Item and item key","0","0","1","0","0"
"Internal","_0905 Barcodes","_999999 close TestClient session","0","0","1","0","0"
"Internal","_0905 Barcodes","_090500 preparation (Barcodes)","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""PartnersBankAccounts""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R4012B_StockReservation""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""SalesOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""PhysicalCountByLocation""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""AddAttributeAndPropertySets""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""SpecialOfferRules""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""StockAdjustmentAsSurplus""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""ItemStockAdjustment""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""PartnerItems""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""IncomingPaymentOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R4021B_StockTransferOrdersReceipt""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""Stores""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""Items""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""ExpenseAndRevenueTypes""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""OutgoingPaymentOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""ConfigurationMetadata""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""SalesInvoice""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R2040B_TaxesIncoming""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""RetailSalesReceipt""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""IntegrationSettings""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""TaxSettings""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""ShipmentConfirmation""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""Files""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""SalesReturn""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R2002T_SalesReturns""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""SpecialOffers""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R3011T_CashMovements""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""CancelReturnReasons""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""PricesByProperties""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""BankReceipt""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""CurrencyMovementSets""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""PricesByItems""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""CashTransferOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""Hardware""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""Items""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""CashPayment""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""BundleContents""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""SavedItems""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""CashStatementStatuses""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""BusinessUnits""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""SalesInvoice""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""BranchBankTerms""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""PurchaseInvoice""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""CashRevenue""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""ShipmentConfirmation""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R2005T_SalesSpecialOffers""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""PriceTypes""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""RetailReturnReceipt""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""OpeningEntry""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""PaymentTypes""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""Extensions""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""IntegrationInfo""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R5041B_TaxesPayable""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""PurchaseOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R4052T_StockAdjustmentAsSurplus""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""UserGroups""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""DebitNote""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""ExternalDataProc""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""PrintTemplates""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""InventoryTransferOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""Labeling""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""CurrencyRates""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R4011B_FreeStocks""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R5011B_CustomersAging""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open information register form ""BarcodeScanInfoCheck""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""PurchaseReturnOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""SerialLotNumbers""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R1005T_PurchaseSpecialOffers""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""SpecialOfferTypes""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""CashStatementStatuses""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""Users""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R4031B_GoodsInTransitIncoming""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""Companies""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""CashInTransit""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""CashTransferOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""ObjectStatuses""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R2020B_AdvancesFromCustomers""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""Countries""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open list form ""PurchaseReturnOrder""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""Currencies""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""Users""","0","0","1","0","0"
"Internal","_0040BasicCheck","Open object form ""R1011B_PurchaseOrdersReceipt""","0","0","1","0","0"
